! 0-33|Cyberdeck Other2|5|Availability|$Cost|Street Index|Multiplier|Book.Page|
1-Programs
2-Programming Suite
4-* Camo Rating [2]                33|2/7days|1200|1|3|mat.70|
4-* Camo Rating [3]                33|2/7days|2700|1|3|mat.70|     
4-* Camo Rating [4]                33|4/7days|9600|1.5|3|mat.70|     
4-* Camo Rating [5]                33|4/7days|15000|1.5|3|mat.70|    
4-* Camo Rating [6]                33|4/7days|21600|1.5|3|mat.70|    
4-* Camo Rating [7]                33|8/14days|73500|2|3|mat.70|    
4-* Camo Rating [8]                33|8/14days|96000|2|3|mat.70|    
4-* Camo Rating [9]                33|8/14days|121500|2|3|mat.70|   
4-* Camo Rating [10]               33|16/30days|300000|2|3|mat.70|   
3-Commlink
4-* Commlink Rating [1]            33|2/7days|100|1|1|sr3.304|
4-* Commlink Rating [2]            33|2/7days|400|1|1|sr3.304|
4-* Commlink Rating [3]            33|2/7days|900|1|1|sr3.304|
4-* Commlink Rating [4]            33|4/7days|3200|1.5|1|sr3.304|
4-* Commlink Rating [5]            33|4/7days|5000|1.5|1|sr3.304|
4-* Commlink Rating [6]            33|4/7days|7200|1.5|1|sr3.304|
4-* Commlink Rating [7]            33|8/14days|24500|2|1|sr3.304|
4-* Commlink Rating [8]            33|8/14days|32000|2|1|sr3.304|
4-* Commlink Rating [9]            33|8/14days|40500|2|1|sr3.304|
4-* Commlink Rating [10]           33|16/30days|100000|3|1|sr3.304|
3-Crash                                              
4-* Crash Rating [1]               33|2/7days|300|1|3|mat.70|     
4-* Crash Rating [2]               33|2/7days|1200|1|3|mat.70|    
4-* Crash Rating [3]               33|2/7days|2700|1|3|mat.70|    
4-* Crash Rating [4]               33|4/7days|9600|1.5|3|mat.70|  
4-* Crash Rating [5]               33|4/7days|15000|1.5|3|mat.70| 
4-* Crash Rating [6]               33|4/7days|21600|1.5|3|mat.70| 
4-* Crash Rating [7]               33|8/14days|73500|2|3|mat.70|  
4-* Crash Rating [8]               33|8/14days|96000|2|3|mat.70|  
4-* Crash Rating [9]               33|8/14days|121500|2|3|mat.70| 
4-* Crash Rating [10]              33|16/30days|300000|2|3|mat.70|
3-Compressor
4-* Compressor Rating [1]          33|3/7days|200|1|1|sr2.???|
4-* Compressor Rating [2]          33|3/7days|800|1|1|sr2.???|
4-* Compressor Rating [3]          33|3/7days|1800|1|1|sr2.???|
4-* Compressor Rating [4]          33|6/7days|16000|1.5|1|sr2.???|
4-* Compressor Rating [5]          33|6/7days|25000|1.5|1|sr2.???|
4-* Compressor Rating [6]          33|6/7days|36000|1.5|1|sr2.???|
4-* Compressor Rating [7]          33|12/14days|98000|2|1|sr2.???|
4-* Compressor Rating [8]          33|12/14days|128000|2|1|sr2.???|
4-* Compressor Rating [9]          33|12/14days|162000|2|1|sr2.???|
4-* Compressor Rating [10]         33|24/30days|1000000|3|1|sr2.???|
3-Controller
4-* Controller Rating [1]          33|3/7days|400|1|1|sr2.???|
4-* Controller Rating [2]          33|3/7days|1600|1|1|sr2.???|
4-* Controller Rating [3]          33|3/7days|3600|1|1|sr2.???|
4-* Controller Rating [4]          33|6/7days|32000|1.5|1|sr2.???|
4-* Controller Rating [5]          33|6/7days|50000|1.5|1|sr2.???|
4-* Controller Rating [6]          33|6/7days|72000|1.5|1|sr2.???|
4-* Controller Rating [7]          33|12/14days|196000|2|1|sr2.???|
4-* Controller Rating [8]          33|12/14days|256000|2|1|sr2.???|
4-* Controller Rating [9]          33|12/14days|324000|2|1|sr2.???|
4-* Controller Rating [10]         33|24/30days|2000000|3|1|sr2.???|
3-Deception
4-* Deception Rating [1]           33|2/7days|200|1|2|sr3.220|
4-* Deception Rating [2]           33|2/7days|800|1|2|sr3.220|
4-* Deception Rating [3]           33|2/7days|1800|1|2|sr3.220|
4-* Deception Rating [4]           33|4/7days|6400|1.5|2|sr3.220|
4-* Deception Rating [5]           33|4/7days|10000|1.5|2|sr3.220|
4-* Deception Rating [6]           33|4/7days|14400|1.5|2|sr3.220|
4-* Deception Rating [7]           33|8/14days|49000|2|2|sr3.220|
4-* Deception Rating [8]           33|8/14days|64000|2|2|sr3.220|
4-* Deception Rating [9]           33|8/14days|81000|2|2|sr3.220|
4-* Deception Rating [10]          33|16/30days|200000|3|2|sr3.220|
3-Decrypt
4-* Decrypt Rating [1]             33|2/7days|100|1|1|sr3.220|
4-* Decrypt Rating [2]             33|2/7days|400|1|1|sr3.220|
4-* Decrypt Rating [3]             33|2/7days|900|1|1|sr3.220|
4-* Decrypt Rating [4]             33|4/7days|3200|1.5|1|sr3.220|
4-* Decrypt Rating [5]             33|4/7days|5000|1.5|1|sr3.220|
4-* Decrypt Rating [6]             33|4/7days|7200|1.5|1|sr3.220|
4-* Decrypt Rating [7]             33|8/14days|24500|2|1|sr3.220|
4-* Decrypt Rating [8]             33|8/14days|32000|2|1|sr3.220|
4-* Decrypt Rating [9]             33|8/14days|40500|2|1|sr3.220|
4-* Decrypt Rating [10]            33|16/30days|100000|3|1|sr3.220|
3-Defuse                                              
4-* Defuse Rating [1]              33|2/7days|200|1|2|mat.70|     
4-* Defuse Rating [2]              33|2/7days|800|1|2|mat.70|     
4-* Defuse Rating [3]              33|2/7days|1800|1|2|mat.70|    
4-* Defuse Rating [4]              33|4/7days|6400|1.5|2|mat.70|  
4-* Defuse Rating [5]              33|4/7days|10000|1.5|2|mat.70| 
4-* Defuse Rating [6]              33|4/7days|14400|1.5|2|mat.70| 
4-* Defuse Rating [7]              33|8/14days|49000|2|2|mat.70|  
4-* Defuse Rating [8]              33|8/14days|64000|2|2|mat.70|  
4-* Defuse Rating [9]              33|8/14days|81000|2|2|mat.70|  
4-* Defuse Rating [10]             33|16/30days|200000|3|2|mat.70|
3-Doorstop                                              
4-* Doorstop Rating [1]            33|2/7days|200|1|2|mat.70|     
4-* Doorstop Rating [2]            33|2/7days|800|1|2|mat.70|     
4-* Doorstop Rating [3]            33|2/7days|1800|1|2|mat.70|    
4-* Doorstop Rating [4]            33|4/7days|6400|1.5|2|mat.70|  
4-* Doorstop Rating [5]            33|4/7days|10000|1.5|2|mat.70| 
4-* Doorstop Rating [6]            33|4/7days|14400|1.5|2|mat.70| 
4-* Doorstop Rating [7]            33|8/14days|49000|2|2|mat.70|  
4-* Doorstop Rating [8]            33|8/14days|64000|2|2|mat.70|  
4-* Doorstop Rating [9]            33|8/14days|81000|2|2|mat.70|  
4-* Doorstop Rating [10]           33|16/30days|200000|3|2|mat.70|
3-Encrypt                                              
4-* Encrypt Rating [1]             33|2/7days|100|1|1|mat.70|     
4-* Encrypt Rating [2]             33|2/7days|400|1|1|mat.70|     
4-* Encrypt Rating [3]             33|2/7days|900|1|1|mat.70|     
4-* Encrypt Rating [4]             33|4/7days|3200|1.5|1|mat.70|  
4-* Encrypt Rating [5]             33|4/7days|5000|1.5|1|mat.70|  
4-* Encrypt Rating [6]             33|4/7days|7200|1.5|1|mat.70|  
4-* Encrypt Rating [7]             33|8/14days|24500|2|1|mat.70|  
4-* Encrypt Rating [8]             33|8/14days|32000|2|1|mat.70|  
4-* Encrypt Rating [9]             33|8/14days|40500|2|1|mat.70|  
4-* Encrypt Rating [10]            33|16/30days|100000|3|1|mat.70|
3-Evaluate                                              
4-* Evaluate Rating [1]            33|2/7days|200|1|2|mat.70|     
4-* Evaluate Rating [2]            33|2/7days|800|1|2|mat.70|     
4-* Evaluate Rating [3]            33|2/7days|1800|1|2|mat.70|    
4-* Evaluate Rating [4]            33|4/7days|6400|1.5|2|mat.70|  
4-* Evaluate Rating [5]            33|4/7days|10000|1.5|2|mat.70| 
4-* Evaluate Rating [6]            33|4/7days|14400|1.5|2|mat.70| 
4-* Evaluate Rating [7]            33|8/14days|49000|2|2|mat.70|  
4-* Evaluate Rating [8]            33|8/14days|64000|2|2|mat.70|  
4-* Evaluate Rating [9]            33|8/14days|81000|2|2|mat.70|  
4-* Evaluate Rating [10]           33|16/30days|200000|3|2|mat.70|
3-Mirrors                                              
4-* Mirrors Rating [1]             33|2/7days|300|1|3|mat.71|     
4-* Mirrors Rating [2]             33|2/7days|1200|1|3|mat.71|    
4-* Mirrors Rating [3]             33|2/7days|2700|1|3|mat.71|    
4-* Mirrors Rating [4]             33|4/7days|9600|1.5|3|mat.71|  
4-* Mirrors Rating [5]             33|4/7days|15000|1.5|3|mat.71| 
4-* Mirrors Rating [6]             33|4/7days|21600|1.5|3|mat.71| 
4-* Mirrors Rating [7]             33|8/14days|73500|2|3|mat.71|  
4-* Mirrors Rating [8]             33|8/14days|96000|2|3|mat.71|  
4-* Mirrors Rating [9]             33|8/14days|121500|2|3|mat.71| 
4-* Mirrors Rating [10]            33|16/30days|300000|2|3|mat.71|
3-Purge                                              
4-* Purge Rating [1]               33|2/7days|200|1|2|mat.71|     
4-* Purge Rating [2]               33|2/7days|800|1|2|mat.71|     
4-* Purge Rating [3]               33|2/7days|1800|1|2|mat.71|    
4-* Purge Rating [4]               33|4/7days|6400|1.5|2|mat.71|  
4-* Purge Rating [5]               33|4/7days|10000|1.5|2|mat.71| 
4-* Purge Rating [6]               33|4/7days|14400|1.5|2|mat.71| 
4-* Purge Rating [7]               33|8/14days|49000|2|2|mat.71|  
4-* Purge Rating [8]               33|8/14days|64000|2|2|mat.71|  
4-* Purge Rating [9]               33|8/14days|81000|2|2|mat.71|  
4-* Purge Rating [10]              33|16/30days|200000|3|2|mat.71|
3-Read/Write
4-* Read/Write Rating [1]          33|2/7days|200|1|2|sr3.220|
4-* Read/Write Rating [2]          33|2/7days|800|1|2|sr3.220|
4-* Read/Write Rating [3]          33|2/7days|1800|1|2|sr3.220|
4-* Read/Write Rating [4]          33|4/7days|6400|1.5|2|sr3.220|
4-* Read/Write Rating [5]          33|4/7days|10000|1.5|2|sr3.220|
4-* Read/Write Rating [6]          33|4/7days|14400|1.5|2|sr3.220|
4-* Read/Write Rating [7]          33|8/14days|49000|2|2|sr3.220|
4-* Read/Write Rating [8]          33|8/14days|64000|2|2|sr3.220|
4-* Read/Write Rating [9]          33|8/14days|81000|2|2|sr3.220|
4-* Read/Write Rating [10]         33|16/30days|200000|3|2|sr3.220|
3-Redecorate                                              
4-* Redecorate Rating [1]          33|2/7days|200|1|2|mat.71|     
4-* Redecorate Rating [2]          33|2/7days|800|1|2|mat.71|     
4-* Redecorate Rating [3]          33|2/7days|1800|1|2|mat.71|    
4-* Redecorate Rating [4]          33|4/7days|6400|1.5|2|mat.71|  
4-* Redecorate Rating [5]          33|4/7days|10000|1.5|2|mat.71| 
4-* Redecorate Rating [6]          33|4/7days|14400|1.5|2|mat.71| 
4-* Redecorate Rating [7]          33|8/14days|49000|2|2|mat.71|  
4-* Redecorate Rating [8]          33|8/14days|64000|2|2|mat.71|  
4-* Redecorate Rating [9]          33|8/14days|81000|2|2|mat.71|  
4-* Redecorate Rating [10]         33|16/30days|200000|3|2|mat.71|
3-Relocate
4-* Relocate Rating [1]            33|2/7days|200|1|2|sr3.220|
4-* Relocate Rating [2]            33|2/7days|800|1|2|sr3.220|
4-* Relocate Rating [3]            33|2/7days|1800|1|2|sr3.220|
4-* Relocate Rating [4]            33|4/7days|6400|1.5|2|sr3.220|
4-* Relocate Rating [5]            33|4/7days|10000|1.5|2|sr3.220|
4-* Relocate Rating [6]            33|4/7days|14400|1.5|2|sr3.220|
4-* Relocate Rating [7]            33|8/14days|49000|2|2|sr3.220|
4-* Relocate Rating [8]            33|8/14days|64000|2|2|sr3.220|
4-* Relocate Rating [9]            33|8/14days|81000|2|2|sr3.220|
4-* Relocate Rating [10]           33|16/30days|200000|3|2|sr3.220|
3-Reveal
4-* Reveal Rating [1]              33|2/7days|300|1|1|sr2.???|
4-* Reveal Rating [2]              33|2/7days|1200|1|1|sr2.???|
4-* Reveal Rating [3]              33|2/7days|2700|1|1|sr2.???|
4-* Reveal Rating [4]              33|4/7days|24000|1.5|1|sr2.???|
4-* Reveal Rating [5]              33|4/7days|37500|1.5|1|sr2.???|
4-* Reveal Rating [6]              33|4/7days|54000|1.5|1|sr2.???|
4-* Reveal Rating [7]              33|8/14days|147000|2|1|sr2.???|
4-* Reveal Rating [8]              33|8/14days|192000|2|1|sr2.???|
4-* Reveal Rating [9]              33|8/14days|243000|2|1|sr2.???|
4-* Reveal Rating [10]             33|16/100days|1500000|3|1|sr2.???|
3-Scanner
4-* Scanner Rating [1]             33|2/7days|300|1|3|sr3.220|
4-* Scanner Rating [2]             33|2/7days|1200|1|3|sr3.220|
4-* Scanner Rating [3]             33|2/7days|2700|1|3|sr3.220|
4-* Scanner Rating [4]             33|4/7days|9600|1.5|3|sr3.220|
4-* Scanner Rating [5]             33|4/7days|15000|1.5|3|sr3.220|
4-* Scanner Rating [6]             33|4/7days|21600|1.5|3|sr3.220|
4-* Scanner Rating [7]             33|8/14days|73500|2|3|sr3.220|
4-* Scanner Rating [8]             33|8/14days|96000|2|3|sr3.220|
4-* Scanner Rating [9]             33|8/14days|121500|2|3|sr3.220|
4-* Scanner Rating [10]            33|16/30days|300000|3|3|sr3.220|
3-Sniffer
4-* Sniffer Rating [1]             33|2/7days|300|1|3|sr3.220|
4-* Sniffer Rating [2]             33|2/7days|1200|1|3|sr3.220|
4-* Sniffer Rating [3]             33|2/7days|2700|1|3|sr3.220|
4-* Sniffer Rating [4]             33|4/7days|9600|1.5|3|sr3.220|
4-* Sniffer Rating [5]             33|4/7days|15000|1.5|3|sr3.220|
4-* Sniffer Rating [6]             33|4/7days|21600|1.5|3|sr3.220|
4-* Sniffer Rating [7]             33|8/14days|73500|2|3|sr3.220|
4-* Sniffer Rating [8]             33|8/14days|96000|2|3|sr3.220|
4-* Sniffer Rating [9]             33|8/14days|121500|2|3|sr3.220|
4-* Sniffer Rating [10]            33|16/30days|300000|3|3|sr3.220|
3-Snooper                                              
4-* Snooper Rating [1]             33|2/7days|200|1|2|mat.71|     
4-* Snooper Rating [2]             33|2/7days|800|1|2|mat.71|     
4-* Snooper Rating [3]             33|2/7days|1800|1|2|mat.71|    
4-* Snooper Rating [4]             33|4/7days|6400|1.5|2|mat.71|  
4-* Snooper Rating [5]             33|4/7days|10000|1.5|2|mat.71| 
4-* Snooper Rating [6]             33|4/7days|14400|1.5|2|mat.71| 
4-* Snooper Rating [7]             33|8/14days|49000|2|2|mat.71|  
4-* Snooper Rating [8]             33|8/14days|64000|2|2|mat.71|  
4-* Snooper Rating [9]             33|8/14days|81000|2|2|mat.71|  
4-* Snooper Rating [10]            33|16/30days|200000|3|2|mat.71|
3-Sift
4-* Sift Rating [1]                33|3/7days|100|1|2|sr2.???|
4-* Sift Rating [2]                33|3/7days|400|1|2|sr2.???|
4-* Sift Rating [3]                33|3/7days|900|1|2|sr2.???|
4-* Sift Rating [4]                33|6/7days|8000|1.5|2|sr2.???|
4-* Sift Rating [5]                33|6/7days|12500|1.5|2|sr2.???|
4-* Sift Rating [6]                33|6/7days|18000|1.5|2|sr2.???|
4-* Sift Rating [7]                33|12/14days|49000|2|2|sr2.???|
4-* Sift Rating [8]                33|12/14days|64000|2|2|sr2.???|
4-* Sift Rating [9]                33|12/14days|81000|2|2|sr2.???|
4-* Sift Rating [10]               33|24/30days|500000|3|2|sr2.???|
3-Spoof
4-* Spoof Rating [1]               33|2/7days|300|1|3|sr3.220|
4-* Spoof Rating [2]               33|2/7days|1200|1|3|sr3.220|
4-* Spoof Rating [3]               33|2/7days|2700|1|3|sr3.220|
4-* Spoof Rating [4]               33|4/7days|9600|1.5|3|sr3.220|
4-* Spoof Rating [5]               33|4/7days|15000|1.5|3|sr3.220|
4-* Spoof Rating [6]               33|4/7days|21600|1.5|3|sr3.220|
4-* Spoof Rating [7]               33|8/14days|73500|2|3|sr3.220|
4-* Spoof Rating [8]               33|8/14days|96000|2|3|sr3.220|
4-* Spoof Rating [9]               33|8/14days|121500|2|3|sr3.220|
4-* Spoof Rating [10]              33|16/30days|300000|3|3|sr3.220|
3-Swerve                                             
4-* Swerve Rating [1]              33|2/7days|300|1|3|mat.70|     
4-* Swerve Rating [2]              33|2/7days|1200|1|3|mat.70|    
4-* Swerve Rating [3]              33|2/7days|2700|1|3|mat.70|    
4-* Swerve Rating [4]              33|4/7days|9600|1.5|3|mat.70|  
4-* Swerve Rating [5]              33|4/7days|15000|1.5|3|mat.70| 
4-* Swerve Rating [6]              33|4/7days|21600|1.5|3|mat.70| 
4-* Swerve Rating [7]              33|8/14days|73500|2|3|mat.70|  
4-* Swerve Rating [8]              33|8/14days|96000|2|3|mat.70|  
4-* Swerve Rating [9]              33|8/14days|121500|2|3|mat.70| 
4-* Swerve Rating [10]             33|16/30days|300000|2|3|mat.70|
3-Triangulation                                              
4-* Triangulation Rating [1]       33|2/7days|200|1|2|mat.71|     
4-* Triangulation Rating [2]       33|2/7days|800|1|2|mat.71|     
4-* Triangulation Rating [3]       33|2/7days|1800|1|2|mat.71|    
4-* Triangulation Rating [4]       33|4/7days|6400|1.5|2|mat.71|  
4-* Triangulation Rating [5]       33|4/7days|10000|1.5|2|mat.71| 
4-* Triangulation Rating [6]       33|4/7days|14400|1.5|2|mat.71| 
4-* Triangulation Rating [7]       33|8/14days|49000|2|2|mat.71|  
4-* Triangulation Rating [8]       33|8/14days|64000|2|2|mat.71|  
4-* Triangulation Rating [9]       33|8/14days|81000|2|2|mat.71|  
4-* Triangulation Rating [10]      33|16/30days|200000|3|2|mat.71|
3-Validate                                              
4-* Validate Rating [1]            33|2/7days|400|1|4|mat.71|     
4-* Validate Rating [2]            33|2/7days|1600|1|4|mat.71|    
4-* Validate Rating [3]            33|2/7days|3600|1|4|mat.71|    
4-* Validate Rating [4]            33|4/7days|12800|1.5|4|mat.71| 
4-* Validate Rating [5]            33|4/7days|20000|1.5|4|mat.71| 
4-* Validate Rating [6]            33|4/7days|28800|1.5|4|mat.71| 
4-* Validate Rating [7]            33|8/14days|98000|2|4|mat.71|  
4-* Validate Rating [8]            33|8/14days|128000|2|4|mat.71| 
4-* Validate Rating [9]            33|8/14days|162000|2|4|mat.71| 
4-* Validate Rating [10]           33|16/30days|400000|3|4|mat.71|
2-Special Utilities
3-BattleTac Matrixlink                                              
4-* BattleTac Matrix Rating [1]    33|2/7days|500|1|5|mat.71|     
4-* BattleTac Matrix Rating [2]    33|2/7days|2000|1|5|mat.71|    
4-* BattleTac Matrix Rating [3]    33|2/7days|4500|1|5|mat.71|    
4-* BattleTac Matrix Rating [4]    33|4/7days|16000|1.5|5|mat.71| 
4-* BattleTac Matrix Rating [5]    33|4/7days|25000|1.5|5|mat.71| 
4-* BattleTac Matrix Rating [6]    33|4/7days|36000|1.5|5|mat.71| 
4-* BattleTac Matrix Rating [7]    33|8/14days|122500|2|5|mat.71| 
4-* BattleTac Matrix Rating [8]    33|8/14days|160000|2|5|mat.71| 
4-* BattleTac Matrix Rating [9]    33|8/14days|202500|2|5|mat.71| 
4-* BattleTac Matrix Rating [10]   33|16/30days|500000|3|5|mat.71|
3-Cellular Link                                              
4-* Cellular Link Rating [1]       33|2/7days|100|1|1|mat.72|     
4-* Cellular Link Rating [2]       33|2/7days|400|1|1|mat.72|     
4-* Cellular Link Rating [3]       33|2/7days|900|1|1|mat.72|     
4-* Cellular Link Rating [4]       33|4/7days|3200|1.5|1|mat.72|  
4-* Cellular Link Rating [5]       33|4/7days|5000|1.5|1|mat.72|  
4-* Cellular Link Rating [6]       33|4/7days|7200|1.5|1|mat.72|  
4-* Cellular Link Rating [7]       33|8/14days|24500|2|1|mat.72|  
4-* Cellular Link Rating [8]       33|8/14days|32000|2|1|mat.72|  
4-* Cellular Link Rating [9]       33|8/14days|40500|2|1|mat.72|  
4-* Cellular Link Rating [10]      33|16/30days|100000|3|1|mat.72|
3-Compressor                                              
4-* Compressor Rating [1]          33|2/7days|200|1|2|mat.72|     
4-* Compressor Rating [2]          33|2/7days|800|1|2|mat.72|     
4-* Compressor Rating [3]          33|2/7days|1800|1|2|mat.72|    
4-* Compressor Rating [4]          33|4/7days|6400|1.5|2|mat.72|  
4-* Compressor Rating [5]          33|4/7days|10000|1.5|2|mat.72| 
4-* Compressor Rating [6]          33|4/7days|14400|1.5|2|mat.72| 
4-* Compressor Rating [7]          33|8/14days|49000|2|2|mat.72|  
4-* Compressor Rating [8]          33|8/14days|64000|2|2|mat.72|  
4-* Compressor Rating [9]          33|8/14days|81000|2|2|mat.72|  
4-* Compressor Rating [10]         33|16/30days|200000|3|2|mat.72|
3-Counterfeit
4-* Counterfeit Rating [1]         33|2/7days|1000|1|10|ssg.125|
4-* Counterfeit Rating [2]         33|2/7days|4000|1|10|ssg.125|
4-* Counterfeit Rating [3]         33|2/7days|9000|1|10|ssg.125|
4-* Counterfeit Rating [4]         33|4/7days|32000|1.5|10|ssg.125|
4-* Counterfeit Rating [5]         33|4/7days|50000|1.5|10|ssg.125|
4-* Counterfeit Rating [6]         33|4/7days|72000|1.5|10|ssg.125|
4-* Counterfeit Rating [7]         33|8/14days|245000|2|10|ssg.125|
4-* Counterfeit Rating [8]         33|8/14days|320000|2|10|ssg.125|
4-* Counterfeit Rating [9]         33|8/14days|405000|2|10|ssg.125|
4-* Counterfeit Rating [10]        33|16/30days|1000000|3|10|ssg.125|
3-Guardian                                              
4-* Guardian Rating [1]            33|2/7days|200|1|2|mat.72|     
4-* Guardian Rating [2]            33|2/7days|800|1|2|mat.72|     
4-* Guardian Rating [3]            33|2/7days|1800|1|2|mat.72|    
4-* Guardian Rating [4]            33|4/7days|6400|1.5|2|mat.72|  
4-* Guardian Rating [5]            33|4/7days|10000|1.5|2|mat.72| 
4-* Guardian Rating [6]            33|4/7days|14400|1.5|2|mat.72| 
4-* Guardian Rating [7]            33|8/14days|49000|2|2|mat.72|  
4-* Guardian Rating [8]            33|8/14days|64000|2|2|mat.72|  
4-* Guardian Rating [9]            33|8/14days|81000|2|2|mat.72|  
4-* Guardian Rating [10]           33|16/30days|200000|3|2|mat.72|
3-Laser Link                                                      
4-* Laser Link Rating [1]          33|2/7days|100|1|1|mat.72|     
4-* Laser Link Rating [2]          33|2/7days|400|1|1|mat.72|     
4-* Laser Link Rating [3]          33|2/7days|900|1|1|mat.72|     
4-* Laser Link Rating [4]          33|4/7days|3200|1.5|1|mat.72|  
4-* Laser Link Rating [5]          33|4/7days|5000|1.5|1|mat.72|  
4-* Laser Link Rating [6]          33|4/7days|7200|1.5|1|mat.72|  
4-* Laser Link Rating [7]          33|8/14days|24500|2|1|mat.72|  
4-* Laser Link Rating [8]          33|8/14days|32000|2|1|mat.72|  
4-* Laser Link Rating [9]          33|8/14days|40500|2|1|mat.72|  
4-* Laser Link Rating [10]         33|16/30days|100000|3|1|mat.72|
3-Maser Link                                              
4-* Maser Link Rating [1]          33|2/7days|100|1|1|mat.72|     
4-* Maser Link Rating [2]          33|2/7days|400|1|1|mat.72|     
4-* Maser Link Rating [3]          33|2/7days|900|1|1|mat.72|     
4-* Maser Link Rating [4]          33|4/7days|3200|1.5|1|mat.72|  
4-* Maser Link Rating [5]          33|4/7days|5000|1.5|1|mat.72|  
4-* Maser Link Rating [6]          33|4/7days|7200|1.5|1|mat.72|  
4-* Maser Link Rating [7]          33|8/14days|24500|2|1|mat.72|  
4-* Maser Link Rating [8]          33|8/14days|32000|2|1|mat.72|  
4-* Maser Link Rating [9]          33|8/14days|40500|2|1|mat.72|  
4-* Maser Link Rating [10]         33|16/30days|100000|3|1|mat.72|
3-Microwave Link                                              
4-* Microwave Link Rating [1]      33|2/7days|100|1|1|mat.73|     
4-* Microwave Link Rating [2]      33|2/7days|400|1|1|mat.73|     
4-* Microwave Link Rating [3]      33|2/7days|900|1|1|mat.73|     
4-* Microwave Link Rating [4]      33|4/7days|3200|1.5|1|mat.73|  
4-* Microwave Link Rating [5]      33|4/7days|5000|1.5|1|mat.73|  
4-* Microwave Link Rating [6]      33|4/7days|7200|1.5|1|mat.73|  
4-* Microwave Link Rating [7]      33|8/14days|24500|2|1|mat.73|  
4-* Microwave Link Rating [8]      33|8/14days|32000|2|1|mat.73|  
4-* Microwave Link Rating [9]      33|8/14days|40500|2|1|mat.73|  
4-* Microwave Link Rating [10]     33|16/30days|100000|3|1|mat.73|
3-Radio Link                                              
4-* Radio Link Rating [1]          33|2/7days|100|1|1|mat.73|     
4-* Radio Link Rating [2]          33|2/7days|400|1|1|mat.73|     
4-* Radio Link Rating [3]          33|2/7days|900|1|1|mat.73|     
4-* Radio Link Rating [4]          33|4/7days|3200|1.5|1|mat.73|  
4-* Radio Link Rating [5]          33|4/7days|5000|1.5|1|mat.73|  
4-* Radio Link Rating [6]          33|4/7days|7200|1.5|1|mat.73|  
4-* Radio Link Rating [7]          33|8/14days|24500|2|1|mat.73|  
4-* Radio Link Rating [8]          33|8/14days|32000|2|1|mat.73|  
4-* Radio Link Rating [9]          33|8/14days|40500|2|1|mat.73|  
4-* Radio Link Rating [10]         33|16/30days|100000|3|1|mat.73|
3-Remote Control
4-* Remote Control Rating [1]      33|2/7days|300|1|3|mat.73|     
4-* Remote Control Rating [2]      33|2/7days|1200|1|3|mat.73|    
4-* Remote Control Rating [3]      33|2/7days|2700|1|3|mat.73|    
4-* Remote Control Rating [4]      33|4/7days|9600|1.5|3|mat.73|  
4-* Remote Control Rating [5]      33|4/7days|15000|1.5|3|mat.73| 
4-* Remote Control Rating [6]      33|4/7days|21600|1.5|3|mat.73| 
4-* Remote Control Rating [7]      33|8/14days|73500|2|3|mat.73|  
