
2-IC
3-Black
4-* Tar Baby IC Rating [1]         33|4/14days|500|1|5|mat.165|
4-* Tar Baby IC Rating [2]         33|4/14days|2000|1|5|mat.165|
4-* Tar Baby IC Rating [3]         33|4/14days|4500|1|5|mat.165|
4-* Tar Baby IC Rating [4]         33|8/14days|16000|1.5|5|mat.165|
4-* Tar Baby IC Rating [5]         33|8/14days|25000|1.5|5|mat.165|
4-* Tar Baby IC Rating [6]         33|8/14days|36000|1.5|5|mat.165|
4-* Tar Baby IC Rating [7]         33|16/28days|122500|2|5|mat.165|
4-* Tar Baby IC Rating [8]         33|16/28days|160000|2|5|mat.165|
4-* Tar Baby IC Rating [9]         33|16/28days|202500|2|5|mat.165|
4-* Tar Baby IC Rating [10]        33|32/60days|500000|3|5|mat.165|
3-Tar Pit
4-* Tar Pit IC Rating [1]          33|4/14days|1400|1|7|mat.165|
4-* Tar Pit IC Rating [2]          33|4/14days|5600|1|7|mat.165|
4-* Tar Pit IC Rating [3]          33|4/14days|12600|1|7|mat.165|
4-* Tar Pit IC Rating [4]          33|8/14days|448000|1.5|7|mat.165|
4-* Tar Pit IC Rating [5]          33|8/14days|70000|1.5|7|mat.165|
4-* Tar Pit IC Rating [6]          33|8/14days|100800|1.5|7|mat.165|
4-* Tar Pit IC Rating [7]          33|16/28days|343000|2|7|mat.165|
4-* Tar Pit IC Rating [8]          33|16/28days|448000|2|7|mat.165|
4-* Tar Pit IC Rating [9]          33|16/28days|567000|2|7|mat.165|
4-* Tar Pit IC Rating [10]         33|32/60days|1400000|3|7|mat.165|
3-Trace
4-* Trace IC Rating [1]            33|4/14days|1000|1|10|mat.165|     
4-* Trace IC Rating [2]            33|4/14days|4000|1|10|mat.165|     
4-* Trace IC Rating [3]            33|4/14days|9000|1|10|mat.165|     
4-* Trace IC Rating [4]            33|8/14days|32000|1.5|10|mat.165|  
4-* Trace IC Rating [5]            33|8/14days|50000|1.5|10|mat.165|  
4-* Trace IC Rating [6]            33|8/14days|72000|1.5|10|mat.165|  
4-* Trace IC Rating [7]            33|16/28days|245000|2|10|mat.165|  
4-* Trace IC Rating [8]            33|16/28days|320000|2|10|mat.165|  
4-* Trace IC Rating [9]            33|16/28days|405000|2|10|mat.165|  
4-* Trace IC Rating [10]           33|32/60days|1000000|3|10|mat.165|
2-Worms
3-Crashworm
4-* Crashworm Rating [1]           33|2/7days|200|1|2|mat.93|     
4-* Crashworm Rating [2]           33|2/7days|800|1|2|mat.93|     
4-* Crashworm Rating [3]           33|2/7days|1800|1|2|mat.93|    
4-* Crashworm Rating [4]           33|4/7days|6400|1.5|2|mat.93|  
4-* Crashworm Rating [5]           33|4/7days|10000|1.5|2|mat.93| 
4-* Crashworm Rating [6]           33|4/7days|14400|1.5|2|mat.93| 
4-* Crashworm Rating [7]           33|8/14days|49000|2|2|mat.93|  
4-* Crashworm Rating [8]           33|8/14days|64000|2|2|mat.93|  
4-* Crashworm Rating [9]           33|8/14days|81000|2|2|mat.93|  
4-* Crashworm Rating [10]          33|16/30days|200000|3|2|mat.93|                                   
3-Dataworm                     
4-* Dataworm Rating [1]            33|2/7days|300|1|3|mat.93|     
4-* Dataworm Rating [2]            33|2/7days|1200|1|3|mat.93|    
4-* Dataworm Rating [3]            33|2/7days|2700|1|3|mat.93|    
4-* Dataworm Rating [4]            33|4/7days|9600|1.5|3|mat.93|  
4-* Dataworm Rating [5]            33|4/7days|15000|1.5|3|mat.93| 
4-* Dataworm Rating [6]            33|4/7days|21600|1.5|3|mat.93| 
4-* Dataworm Rating [7]            33|8/14days|73500|2|3|mat.93|  
4-* Dataworm Rating [8]            33|8/14days|96000|2|3|mat.93|  
4-* Dataworm Rating [9]            33|8/14days|121500|2|3|mat.93| 
4-* Dataworm Rating [10]           33|16/30days|300000|2|3|mat.93|
3-Deathworm                    
4-* Deathworm Rating [1]           33|2/7days|200|1|2|mat.93|     
4-* Deathworm Rating [2]           33|2/7days|800|1|2|mat.93|     
4-* Deathworm Rating [3]           33|2/7days|1800|1|2|mat.93|    
4-* Deathworm Rating [4]           33|4/7days|6400|1.5|2|mat.93|  
4-* Deathworm Rating [5]           33|4/7days|10000|1.5|2|mat.93| 
4-* Deathworm Rating [6]           33|4/7days|14400|1.5|2|mat.93| 
4-* Deathworm Rating [7]           33|8/14days|49000|2|2|mat.93|  
4-* Deathworm Rating [8]           33|8/14days|64000|2|2|mat.93|  
4-* Deathworm Rating [9]           33|8/14days|81000|2|2|mat.93|  
4-* Deathworm Rating [10]          33|16/30days|200000|3|2|mat.93|
3-Spawnworm                    
4-* Spawnworm Rating [1]           33|2/7days|200|1|2|mat.93|     
4-* Spawnworm Rating [2]           33|2/7days|800|1|2|mat.93|     
4-* Spawnworm Rating [3]           33|2/7days|1800|1|2|mat.93|    
4-* Spawnworm Rating [4]           33|4/7days|6400|1.5|2|mat.93|  
4-* Spawnworm Rating [5]           33|4/7days|10000|1.5|2|mat.93| 
4-* Spawnworm Rating [6]           33|4/7days|14400|1.5|2|mat.93| 
4-* Spawnworm Rating [7]           33|8/14days|49000|2|2|mat.93|  
4-* Spawnworm Rating [8]           33|8/14days|64000|2|2|mat.93|  
4-* Spawnworm Rating [9]           33|8/14days|81000|2|2|mat.93|  
4-* Spawnworm Rating [10]          33|16/30days|200000|3|2|mat.93|
3-Ringworm
4-* Ringworm Rating [1]            33|2/7days|200|1|2|mat.93|     
4-* Ringworm Rating [2]            33|2/7days|800|1|2|mat.93|     
4-* Ringworm Rating [3]            33|2/7days|1800|1|2|mat.93|    
4-* Ringworm Rating [4]            33|4/7days|6400|1.5|2|mat.93|  
4-* Ringworm Rating [5]            33|4/7days|10000|1.5|2|mat.93| 
4-* Ringworm Rating [6]            33|4/7days|14400|1.5|2|mat.93| 
4-* Ringworm Rating [7]            33|8/14days|49000|2|2|mat.93|  
4-* Ringworm Rating [8]            33|8/14days|64000|2|2|mat.93|  
4-* Ringworm Rating [9]            33|8/14days|81000|2|2|mat.93|  
4-* Ringworm Rating [10]           33|16/30days|200000|3|2|mat.93|
3-Tapeworm
4-* Tapeworm Rating [1]            33|2/7days|200|1|2|mat.93|     
4-* Tapeworm Rating [2]            33|2/7days|800|1|2|mat.93|     
4-* Tapeworm Rating [3]            33|2/7days|1800|1|2|mat.93|    
4-* Tapeworm Rating [4]            33|4/7days|6400|1.5|2|mat.93|  
4-* Tapeworm Rating [5]            33|4/7days|10000|1.5|2|mat.93| 
4-* Tapeworm Rating [6]            33|4/7days|14400|1.5|2|mat.93| 
4-* Tapeworm Rating [7]            33|8/14days|49000|2|2|mat.93|  
4-* Tapeworm Rating [8]            33|8/14days|64000|2|2|mat.93|  
4-* Tapeworm Rating [9]            33|8/14days|81000|2|2|mat.93|  
4-* Tapeworm Rating [10]           33|16/30days|200000|3|2|mat.93|
